title,generatedtitle,description,publication_date,posting_type,parking_lot,bathrooms,half_bathrooms,price,bedrooms,age,property_dimension(sqft),address,pictures,property_type,operation_type,zone,city,postingid,postingcode,publisherid,premier,url
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Espacioso departamento en Planta Baja de 120m2 + 25m2 de Terraza + 30m2 de Roof Garden y Bodega (*). <br>Vistas al Jardín Interior. <br>2 Estacionamientos techados (independientes de vecinos) + 1 Slot de bicicleta. <br>Cuenta con su propia Bodega, Roof Garden y Calentador Solar independiente. <br><br>(*) Considera que hemos dado un dato aproximado de superficie y distribuciones para hacerte una primera aproximación más fácil y sencilla. ¡Pero no te preocupes!, dado que antes de darnos ningún pago te daremos los datos exactos para tu total tranquilidad.",2023-02-16T20:08:43Z,UNIT,2,,0,"7,100,000",3,En construcción,145,Laguna de Tamiahua 171,"https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357648123.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496010.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496011.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496014.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496013.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496015.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635547.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635548.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635549.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635550.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635551.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/1110635552.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496018.jpg, https://img10.naventcdn.com/avisos/resize/18/00/66/23/24/47/1200x1200/357496021.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,66232447,2LN1I7,155237,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-interior-jardin-terraza-nivel-0-modelo-s-66232447.html
Balcón Techado,Balcón Techado,"Espacioso departamento en Último Nivel con Balcón de 120m2 + 30m2 de Roof Garden y Bodega (*). <br>Vistas al Jardín Interior. <br>2 Estacionamientos techados (independientes de vecinos) + 1 Slot de bicicleta. <br>Cuenta con su propia Bodega, Roof Garden y Calentador Solar independiente. <br><br>(*) Considera que hemos dado un dato aproximado de superficie y distribuciones para hacerte una primera aproximación más fácil y sencilla. ¡Pero no te preocupes!, dado que antes de darnos ningún pago te daremos los datos exactos para tu total tranquilidad.",2023-08-16T17:34:01Z,UNIT,0,2,0,"5,700,000",2,En construcción,N/A,Laguna de Tamiahua 171,"https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645199.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645200.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645201.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645202.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645203.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645204.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645205.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645206.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645207.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645208.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645209.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645210.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645212.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645215.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/96/18/31/1200x1200/1110645216.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,90961831,3M8SL1,155237,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-interior-jardin-balcon-nivel-3-modelo-s-90961831.html
Balcón Techado,Balcón Techado,"Espacioso departamento con Balcón de 120m2 + 30m2 de Roof Garden y Bodega (*) <br>Vistas al Jardín Interior. <br>2 Estacionamientos Techados (independientes de vecinos) + 1 Slot de bicicleta. <br>Cuenta con su propia Bodega, Roof Garden y Calentador Solar independiente. <br><br>(*) Considera que hemos dado un dato aproximado de superficie y distribuciones para hacerte una primera aproximación más fácil y sencilla. ¡Pero no te preocupes!, dado que antes de darnos ningún pago te daremos los datos exactos para tu total tranquilidad.",2023-08-17T14:14:09Z,UNIT,0,2,0,"5,300,000",2,En construcción,N/A,Laguna de Tamiahua 171,"https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988761.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988762.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988763.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988764.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988765.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988766.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988767.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988768.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988769.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988770.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988771.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110988772.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/16/82/1200x1200/1110989281.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,90971682,3M99JC,155237,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-interior-jardin-balcon-nivel-1-modelo-s-a15-90971682.html
Balcón Techado,Balcón Techado,"Espacioso departamento con Balcón de 120m2 + 30m2 de Roof Garden y Bodega (*) <br>Vistas al Jardín Interior. <br>2 Estacionamientos Techados (independientes de vecinos) + 1 Slot de bicicleta. <br>Cuenta con su propia Bodega, Roof Garden y Calentador Solar independiente. <br><br>(*) Considera que hemos dado un dato aproximado de superficie y distribuciones para hacerte una primera aproximación más fácil y sencilla. ¡Pero no te preocupes!, dado que antes de darnos ningún pago te daremos los datos exactos para tu total tranquilidad.",2023-08-17T14:43:22Z,UNIT,0,2,0,"5,400,000",2,En construcción,N/A,Laguna de Tamiahua 171,"https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999559.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999560.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999561.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999562.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999563.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999564.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999565.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999566.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999567.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999568.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999569.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999570.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999571.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999572.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/25/32/1200x1200/1110999573.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,90972532,3M9AHM,155237,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-interior-jardin-balcon-nivel-2-modelo-s-90972532.html
Terraza,Terraza,"Espacioso departamento en Planta Baja de 120m2 + 30m2 de Terraza + 30m2 de Roof Garden y Bodega (*). <br>Vistas al Jardín Interior. <br>2 Estacionamientos techados (independientes de vecinos) + 1 Slot de bicicleta. <br>Cuenta con su propia Bodega, Roof Garden y Calentador Solar independiente. <br><br>(*) Considera que hemos dado un dato aproximado de superficie y distribuciones para hacerte una primera aproximación más fácil y sencilla. ¡Pero no te preocupes!, dado que antes de darnos ningún pago te daremos los datos exactos para tu total tranquilidad.",2023-08-17T15:52:41Z,UNIT,0,2,0,"7,100,000",2,En construcción,N/A,Laguna de Tamiahua 171,"https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013183.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013188.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013189.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013191.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013192.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013193.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013187.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013195.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013194.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013184.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013186.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013185.jpg, https://img10.naventcdn.com/avisos/resize/18/00/90/97/30/27/1200x1200/1111013196.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,90973027,3M9B47,155237,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-interior-jardin-terraza-nivel-0-modelo-s-b02-90973027.html
"Departamento , Miguel Hidalgo","Departamento , Miguel Hidalgo","Estudio/Loft <br><br>Acabados de lujo, bodega, estacionamiento para visitas, gimnasio, internet, jardín, lobby, patio privado, planta de emergencia, roof garden, salón de usos múltiples, sistema contra incendio, balcón, business center, CCTV, estudio, interfón, juegos infantiles, pista de jogging, portón eléctrico, salón de juegos, seguridad, sky garden, terraza, elevador. <br><br>* Incluye mantenimiento y servicios. <br><br>* La disponibilidad y los precios están sujetos a cambios sin previo aviso.",2024-06-14T20:11:38Z,UNIT,0,1,0,"17,900",0,0,34,Lago Mayor s/n entre Lago Alberto y Laguna de Mayran,"https://img10.naventcdn.com/avisos/resize/18/01/43/81/33/40/1200x1200/1468199152.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/81/33/40/1200x1200/1468199156.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/33/40/1200x1200/1468199157.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/33/40/1200x1200/1468199158.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/33/40/1200x1200/1468199159.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143813340,5RGCI0,102627168,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-estudio-loft-143813340.html
"Departamento de 1 habitación, Miguel Hidalgo","Departamento de 1 habitación, Miguel Hidalgo","Acabados de lujo, bodega, estacionamiento para visitas, gimnasio, internet, jardín, lobby, patio privado, planta de emergencia, roof garden, salón de usos múltiples, sistema contra incendio, balcón, business center, CCTV, estudio, interfón, juegos infantiles, pista de jogging, portón eléctrico, salón de juegos, seguridad, sky garden, terraza, elevador. <br><br>* Incluye mantenimiento y servicios. <br>* La disponibilidad y los precios están sujetos a cambios sin previo aviso.",2024-06-14T20:20:40Z,UNIT,0,1,0,"19,900",0,0,61,Lago Mayor s/n entre Lago Alberto y Laguna de Mayran,"https://img10.naventcdn.com/avisos/resize/18/01/43/81/39/34/1200x1200/1468209501.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/81/39/34/1200x1200/1468209502.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/39/34/1200x1200/1468209503.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/39/34/1200x1200/1468209504.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143813934,5RGD7O,102627168,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-departamento-de-1-recamara-143813934.html
"Departamento de 2 habitaciones, Miguel Hidalgo","Departamento de 2 habitaciones, Miguel Hidalgo","Acabados de lujo, bodega, estacionamiento para visitas, gimnasio, internet, jardín, lobby, patio privado, planta de emergencia, roof garden, salón de usos múltiples, sistema contra incendio, balcón, business center, CCTV, estudio, interfón, juegos infantiles, pista de jogging, portón eléctrico, salón de juegos, seguridad, sky garden, terraza, elevador. <br><br>* Incluye mantenimiento y servicios. <br>* La disponibilidad y los precios están sujetos a cambios sin previo aviso.",2024-06-14T20:26:34Z,UNIT,0,2,0,"24,700",0,0,98,Lago Mayor s/n entre Lago Alberto y Laguna de Mayran,"https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/08/1200x1200/1468210883.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/08/1200x1200/1468210884.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/08/1200x1200/1468210885.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/08/1200x1200/1468210886.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/08/1200x1200/1468210887.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143814008,5RGDA8,102627168,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-departamento-de-2-recamaras-143814008.html
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Acabados de lujo, bodega, estacionamiento para visitas, gimnasio, internet, jardín, lobby, patio privado, planta de emergencia, roof garden, salón de usos múltiples, sistema contra incendio, balcón, business center, CCTV, estudio, interfón, juegos infantiles, pista de jogging, portón eléctrico, salón de juegos, seguridad, sky garden, terraza, elevador. <br>* Incluye mantenimiento y servicios. <br>* La disponibilidad y los precios están sujetos a cambios sin previo aviso.",2024-06-14T20:32:08Z,UNIT,0,3,0,"36,000",0,0,N/A,Lago Mayor s/n entre Lago Alberto y Laguna de Mayran,https://img10.naventcdn.com/avisos/resize/18/01/43/81/40/59/1200x1200/1468211759.jpg?isFirstImage=true,Apartamento,renta,Miguel Hidalgo,Ciudad de México,143814059,5RGDBT,102627168,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-departamento-de-3-recamaras-143814059.html
"Departamento de 1 habitación, Miguel Hidalgo","Departamento de 1 habitación, Miguel Hidalgo","DCM247-2 <br>Departamento con terraza, rooftop, alberca, entrega inmediata, venta Polanco. <br><br>De 1,2 o 3 habitaciones estos departamentos de lujo, se ubican en el corazón de Polanco, cerca de importantes avenidas, Supermercado a unos minutos, entretenimiento, parques, galerías de arte y Centros comerciales de prestigio. <br><br>En edificio de tan solo 10 lujosos departamentos, con terrazas privadas, balcones, amenidades exclusivas, todo para brindarte el confort que te mereces, en la zona mas exclusiva de Polanco. <br><br>ROOF TOP <br>En el ultimo piso encontrarás un area común con alberca, area de camastros, sillas y mesas. El lugar ideal para disfrutar todo el día y tomar el sol mientras te refrescas en la alberca o descansar en el area de sombra. <br><br>BARRA DE ENTRETENIMIENTO <br>Disfruta de tus eventos privados o convive en eventos vecinales en una terraza con barra equipada para el entretenimiento, con mesas, sillas y sillones lounge. <br><br>EDIFICIO VERDE <br>Fachada diseñada con plantas de ornato que son parte de la estructura, grandes jardineras en areas comunes y vistas verdes en la terraza principal. <br><br>AMENIDADES Y SERVICIOS <br>Alberca <br>Lobby <br>Grill <br>Roof Garden <br>Terraza equipada <br>Sistema automatizado de estacionamiento <br>Valet Parking <br><br>COCINA <br>Prepara las recetas mas deliciosas en esta cocina integral, con gabinetes hechos a medida, disfruta su diseño abierto con barra desayunadora, que te permite convivir con tus seres queridos mientras preparan su comida favorita. <br><br>CARACTERISTICAS DESTACADAS DEL DEPARTAMENTO <br>Vistas panorámicas a la ciudad <br>Departamento luminoso con ventanas grandes que permiten que cada uno de los espacios más importantes tenga una entrada de luz natural. <br>Sala o recamara con ventana de pared completa y acceso a la terraza o que se abre para crear un espacio más grande ideal para el entretenimiento de tus invitados o tener un estilo de vida interior-exterior. <br>Recamara principal con baño en suite, closet vestidor,. <br>Estacionamiento privado y techado para 1 auto. <br>Acabados de lujo. <br><br>NOTA: Algunos departamentos no cuentan con terraza. <br><br>UBICACION <br>Departamento en venta en el corazón de Polanco CDMX, zona exclusiva con la mejor vida nocturna, cerca de importantes avenidas, galerías de arte, restaurantes gourmet y areas verdes. <br>5 minutos del Palacio de hierro <br>6 Minutos de la Plaza comercial “Antara” <br>10 minutos del Museo Soumaya <br>35 minutos del Aeropuerto internacional de México <br><br>DISTANCIA CAMINANDO AL SUPERMERCADO <br>Este departamento se encuentra a 5 minutos caminando del supermercado mas cercano, a tan solo 330 mts de Sams Club <br><br>DEPARTAMENTO NUEVO <br>Departamentos listos para entrega inmediata, puedes mudarte en seguida. <br><br>Las imágenes utilizadas para esta publicidad son del proyecto general. No corresponden a una residencia particular. <br><br>Si deseas más información sobre el departamento o conocer más sobre el mercado inmobiliario en Polanco, contáctanos, será un placer asesorarte en tu nueva inversión en Ciudad de Mexico. <br><br>Agenda tu cita para visitar la zona o llámanos para resolver tus dudas. <br><br>#CiudaddeMexicoBySelvacorealty #CDMX #selvacorealty #bienesraicesCiudaddemexico #inmueblesMexico #inmobiliariaCiudaddeMexico #pisosenventaCDMX #CDMXdepartamentosenventa #departamentoenventaPolanco #pisosMexico #departamentosPolanco",2023-10-12T00:09:01Z,PROPERTY,1,1,0,"9,157,500",1,0,90,Polanco,"https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887151.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887152.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887153.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887154.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887155.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887156.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887157.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887158.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887159.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887160.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887161.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887162.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887163.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887164.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887165.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887166.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887167.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887168.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887169.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887170.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887171.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887172.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887173.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/57/47/93/1200x1200/1125887174.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,141574793,DCM247-2,162552,true,https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-con-terraza-rooftop-alberca-entrega-141574793.html
